OBJECTID,ISO_2_CODE,ISO_3_CODE,ADM0_NAME,date_epicrv,NewCase,CumCase,NewDeath,CumDeath,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
196,DZ,DZA,Algeria,2020-05-02T00:00:00.000Z,148,4154,3,453,阿尔及利亚,Algérie,Argelia,Алжир,الجزائر
197,DZ,DZA,Algeria,2020-05-03T00:00:00.000Z,141,4295,6,459,阿尔及利亚,Algérie,Argelia,Алжир,الجزائر
198,DZ,DZA,Algeria,2020-05-04T00:00:00.000Z,179,4474,4,463,阿尔及利亚,Algérie,Argelia,Алжир,الجزائر
199,AD,AND,Andorra,2020-03-02T00:00:00.000Z,1,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
200,AD,AND,Andorra,2020-03-03T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
201,AD,AND,Andorra,2020-03-04T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
202,AD,AND,Andorra,2020-03-05T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
203,AD,AND,Andorra,2020-03-06T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
204,AD,AND,Andorra,2020-03-07T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
205,AD,AND,Andorra,2020-03-08T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
206,AD,AND,Andorra,2020-03-09T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
207,AD,AND,Andorra,2020-03-10T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
208,AD,AND,Andorra,2020-03-11T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
209,AD,AND,Andorra,2020-03-12T00:00:00.000Z,0,1,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
210,AD,AND,Andorra,2020-03-13T00:00:00.000Z,1,2,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
211,AD,AND,Andorra,2020-03-14T00:00:00.000Z,0,2,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
212,AD,AND,Andorra,2020-03-15T00:00:00.000Z,0,2,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
213,AD,AND,Andorra,2020-03-16T00:00:00.000Z,12,14,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
214,AD,AND,Andorra,2020-03-17T00:00:00.000Z,2,16,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
215,AD,AND,Andorra,2020-03-18T00:00:00.000Z,23,39,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
216,AD,AND,Andorra,2020-03-19T00:00:00.000Z,36,75,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
217,AD,AND,Andorra,2020-03-20T00:00:00.000Z,0,75,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
218,AD,AND,Andorra,2020-03-21T00:00:00.000Z,13,88,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
219,AD,AND,Andorra,2020-03-22T00:00:00.000Z,0,88,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
220,AD,AND,Andorra,2020-03-23T00:00:00.000Z,25,113,0,0,安道尔,Andorre,Andorra,Андорра,أندورا
221,AD,AND,Andorra,2020-03-24T00:00:00.000Z,51,164,1,1,安道尔,Andorre,Andorra,Андорра,أندورا
222,AD,AND,Andorra,2020-03-25T00:00:00.000Z,24,188,0,1,安道尔,Andorre,Andorra,Андорра,أندورا
223,AD,AND,Andorra,2020-03-26T00:00:00.000Z,25,213,2,3,安道尔,Andorre,Andorra,Андорра,أندورا
224,AD,AND,Andorra,2020-03-27T00:00:00.000Z,18,231,0,3,安道尔,Andorre,Andorra,Андорра,أندورا
225,AD,AND,Andorra,2020-03-28T00:00:00.000Z,58,289,0,3,安道尔,Andorre,Andorra,Андорра,أندورا
226,AD,AND,Andorra,2020-03-29T00:00:00.000Z,32,321,1,4,安道尔,Andorre,Andorra,Андорра,أندورا
227,AD,AND,Andorra,2020-03-30T00:00:00.000Z,20,341,2,6,安道尔,Andorre,Andorra,Андорра,أندورا
228,AD,AND,Andorra,2020-03-31T00:00:00.000Z,29,370,2,8,安道尔,Andorre,Andorra,Андорра,أندورا
229,AD,AND,Andorra,2020-04-01T00:00:00.000Z,6,376,4,12,安道尔,Andorre,Andorra,Андорра,أندورا
230,AD,AND,Andorra,2020-04-02T00:00:00.000Z,20,396,1,13,安道尔,Andorre,Andorra,Андорра,أندورا
231,AD,AND,Andorra,2020-04-03T00:00:00.000Z,33,429,2,15,安道尔,Andorre,Andorra,Андорра,أندورا
232,AD,AND,Andorra,2020-04-04T00:00:00.000Z,13,442,1,16,安道尔,Andorre,Andorra,Андорра,أندورا
233,AD,AND,Andorra,2020-04-05T00:00:00.000Z,24,466,1,17,安道尔,Andorre,Andorra,Андорра,أندورا
234,AD,AND,Andorra,2020-04-06T00:00:00.000Z,57,523,0,17,安道尔,Andorre,Andorra,Андорра,أندورا
235,AD,AND,Andorra,2020-04-07T00:00:00.000Z,17,540,4,21,安道尔,Andorre,Andorra,Андорра,أندورا
236,AD,AND,Andorra,2020-04-08T00:00:00.000Z,11,551,1,22,安道尔,Andorre,Andorra,Андорра,أندورا
237,AD,AND,Andorra,2020-04-09T00:00:00.000Z,15,566,2,24,安道尔,Andorre,Andorra,Андорра,أندورا
238,AD,AND,Andorra,2020-04-10T00:00:00.000Z,23,589,2,26,安道尔,Andorre,Andorra,Андорра,أندورا
239,AD,AND,Andorra,2020-04-11T00:00:00.000Z,13,602,0,26,安道尔,Andorre,Andorra,Андорра,أندورا
240,AD,AND,Andorra,2020-04-12T00:00:00.000Z,20,622,2,28,安道尔,Andorre,Andorra,Андорра,أندورا
241,AD,AND,Andorra,2020-04-13T00:00:00.000Z,17,639,1,29,安道尔,Andorre,Andorra,Андорра,أندورا
242,AD,AND,Andorra,2020-04-14T00:00:00.000Z,12,651,0,29,安道尔,Andorre,Andorra,Андорра,أندورا
243,AD,AND,Andorra,2020-04-15T00:00:00.000Z,8,659,2,31,安道尔,Andorre,Andorra,Андорра,أندورا
244,AD,AND,Andorra,2020-04-16T00:00:00.000Z,14,673,2,33,安道尔,Andorre,Andorra,Андорра,أندورا
245,AD,AND,Andorra,2020-04-17T00:00:00.000Z,21,694,1,34,安道尔,Andorre,Andorra,Андорра,أندورا
246,AD,AND,Andorra,2020-04-18T00:00:00.000Z,9,703,1,35,安道尔,Andorre,Andorra,Андорра,أندورا
247,AD,AND,Andorra,2020-04-19T00:00:00.000Z,1,704,0,35,安道尔,Andorre,Andorra,Андорра,أندورا
248,AD,AND,Andorra,2020-04-20T00:00:00.000Z,13,717,1,36,安道尔,Andorre,Andorra,Андорра,أندورا
249,AD,AND,Andorra,2020-04-21T00:00:00.000Z,1,718,0,36,安道尔,Andorre,Andorra,Андорра,أندورا
250,AD,AND,Andorra,2020-04-22T00:00:00.000Z,5,723,1,37,安道尔,Andorre,Andorra,Андорра,أندورا
251,AD,AND,Andorra,2020-04-23T00:00:00.000Z,1,724,0,37,安道尔,Andorre,Andorra,Андорра,أندورا
252,AD,AND,Andorra,2020-04-24T00:00:00.000Z,2,726,1,38,安道尔,Andorre,Andorra,Андорра,أندورا
253,AD,AND,Andorra,2020-04-25T00:00:00.000Z,7,733,2,40,安道尔,Andorre,Andorra,Андорра,أندورا
254,AD,AND,Andorra,2020-04-26T00:00:00.000Z,5,738,0,40,安道尔,Andorre,Andorra,Андорра,أندورا
255,AD,AND,Andorra,2020-04-27T00:00:00.000Z,2,740,0,40,安道尔,Andorre,Andorra,Андорра,أندورا
256,AD,AND,Andorra,2020-04-28T00:00:00.000Z,1,741,0,40,安道尔,Andorre,Andorra,Андорра,أندورا
257,AD,AND,Andorra,2020-04-29T00:00:00.000Z,1,742,1,41,安道尔,Andorre,Andorra,Андорра,أندورا
258,AD,AND,Andorra,2020-04-30T00:00:00.000Z,2,744,0,41,安道尔,Andorre,Andorra,Андорра,أندورا
259,AD,AND,Andorra,2020-05-01T00:00:00.000Z,2,746,1,42,安道尔,Andorre,Andorra,Андорра,أندورا
260,AD,AND,Andorra,2020-05-02T00:00:00.000Z,0,746,1,43,安道尔,Andorre,Andorra,Андорра,أندورا
261,AD,AND,Andorra,2020-05-03T00:00:00.000Z,1,747,1,44,安道尔,Andorre,Andorra,Андорра,أندورا
262,AD,AND,Andorra,2020-05-04T00:00:00.000Z,2,749,1,45,安道尔,Andorre,Andorra,Андорра,أندورا
263,AO,AGO,Angola,2020-03-21T00:00:00.000Z,2,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
264,AO,AGO,Angola,2020-03-22T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
265,AO,AGO,Angola,2020-03-23T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
266,AO,AGO,Angola,2020-03-24T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
267,AO,AGO,Angola,2020-03-25T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
268,AO,AGO,Angola,2020-03-26T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
269,AO,AGO,Angola,2020-03-27T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
270,AO,AGO,Angola,2020-03-28T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
271,AO,AGO,Angola,2020-03-29T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
272,AO,AGO,Angola,2020-03-30T00:00:00.000Z,0,2,0,0,安哥拉,Angola,Angola,Ангола,أنغولا
273,AO,AGO,Angola,2020-03-31T00:00:00.000Z,5,7,1,1,安哥拉,Angola,Angola,Ангола,أنغولا
274,AO,AGO,Angola,2020-04-01T00:00:00.000Z,0,7,1,2,安哥拉,Angola,Angola,Ангола,أنغولا
275,AO,AGO,Angola,2020-04-02T00:00:00.000Z,1,8,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
276,AO,AGO,Angola,2020-04-03T00:00:00.000Z,0,8,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
277,AO,AGO,Angola,2020-04-04T00:00:00.000Z,2,10,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
278,AO,AGO,Angola,2020-04-05T00:00:00.000Z,0,10,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
279,AO,AGO,Angola,2020-04-06T00:00:00.000Z,4,14,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
280,AO,AGO,Angola,2020-04-07T00:00:00.000Z,2,16,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
281,AO,AGO,Angola,2020-04-08T00:00:00.000Z,1,17,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
282,AO,AGO,Angola,2020-04-09T00:00:00.000Z,2,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
283,AO,AGO,Angola,2020-04-10T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
284,AO,AGO,Angola,2020-04-11T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
285,AO,AGO,Angola,2020-04-12T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
286,AO,AGO,Angola,2020-04-13T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
287,AO,AGO,Angola,2020-04-14T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
288,AO,AGO,Angola,2020-04-15T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
289,AO,AGO,Angola,2020-04-16T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
290,AO,AGO,Angola,2020-04-17T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
291,AO,AGO,Angola,2020-04-18T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
292,AO,AGO,Angola,2020-04-19T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
293,AO,AGO,Angola,2020-04-20T00:00:00.000Z,0,19,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
294,AO,AGO,Angola,2020-04-21T00:00:00.000Z,5,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
295,AO,AGO,Angola,2020-04-22T00:00:00.000Z,0,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
296,AO,AGO,Angola,2020-04-23T00:00:00.000Z,0,24,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
297,AO,AGO,Angola,2020-04-24T00:00:00.000Z,1,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
298,AO,AGO,Angola,2020-04-25T00:00:00.000Z,0,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
299,AO,AGO,Angola,2020-04-26T00:00:00.000Z,0,25,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
300,AO,AGO,Angola,2020-04-27T00:00:00.000Z,1,26,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
301,AO,AGO,Angola,2020-04-28T00:00:00.000Z,1,27,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
302,AO,AGO,Angola,2020-04-29T00:00:00.000Z,0,27,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
303,AO,AGO,Angola,2020-04-30T00:00:00.000Z,0,27,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
304,AO,AGO,Angola,2020-05-01T00:00:00.000Z,0,27,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
305,AO,AGO,Angola,2020-05-02T00:00:00.000Z,2,29,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
306,AO,AGO,Angola,2020-05-03T00:00:00.000Z,6,35,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
307,AO,AGO,Angola,2020-05-04T00:00:00.000Z,0,35,0,2,安哥拉,Angola,Angola,Ангола,أنغولا
308,AI,AIA,Anguilla,2020-03-26T00:00:00.000Z,2,2,0,0,"安圭拉
",,,,
309,AI,AIA,Anguilla,2020-03-27T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
310,AI,AIA,Anguilla,2020-03-28T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
311,AI,AIA,Anguilla,2020-03-29T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
312,AI,AIA,Anguilla,2020-03-30T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
313,AI,AIA,Anguilla,2020-03-31T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
314,AI,AIA,Anguilla,2020-04-01T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
315,AI,AIA,Anguilla,2020-04-02T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
316,AI,AIA,Anguilla,2020-04-03T00:00:00.000Z,0,2,0,0,"安圭拉
",,,,
317,AI,AIA,Anguilla,2020-04-04T00:00:00.000Z,1,3,0,0,"安圭拉
",,,,
318,AI,AIA,Anguilla,2020-04-05T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
319,AI,AIA,Anguilla,2020-04-06T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
320,AI,AIA,Anguilla,2020-04-07T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
321,AI,AIA,Anguilla,2020-04-08T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
322,AI,AIA,Anguilla,2020-04-09T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
323,AI,AIA,Anguilla,2020-04-10T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
324,AI,AIA,Anguilla,2020-04-11T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
325,AI,AIA,Anguilla,2020-04-12T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
326,AI,AIA,Anguilla,2020-04-13T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
327,AI,AIA,Anguilla,2020-04-14T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
328,AI,AIA,Anguilla,2020-04-15T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
329,AI,AIA,Anguilla,2020-04-16T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
330,AI,AIA,Anguilla,2020-04-17T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
331,AI,AIA,Anguilla,2020-04-18T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
332,AI,AIA,Anguilla,2020-04-19T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
333,AI,AIA,Anguilla,2020-04-20T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
334,AI,AIA,Anguilla,2020-04-21T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
335,AI,AIA,Anguilla,2020-04-22T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
336,AI,AIA,Anguilla,2020-04-23T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
337,AI,AIA,Anguilla,2020-04-24T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
338,AI,AIA,Anguilla,2020-04-25T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
339,AI,AIA,Anguilla,2020-04-26T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
340,AI,AIA,Anguilla,2020-04-27T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
341,AI,AIA,Anguilla,2020-04-28T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
342,AI,AIA,Anguilla,2020-04-29T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
343,AI,AIA,Anguilla,2020-04-30T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
344,AI,AIA,Anguilla,2020-05-01T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
345,AI,AIA,Anguilla,2020-05-02T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
346,AI,AIA,Anguilla,2020-05-03T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
347,AI,AIA,Anguilla,2020-05-04T00:00:00.000Z,0,3,0,0,"安圭拉
",,,,
348,AG,ATG,Antigua and Barbuda,2020-03-13T00:00:00.000Z,1,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
349,AG,ATG,Antigua and Barbuda,2020-03-14T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
350,AG,ATG,Antigua and Barbuda,2020-03-15T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
351,AG,ATG,Antigua and Barbuda,2020-03-16T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
352,AG,ATG,Antigua and Barbuda,2020-03-17T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
353,AG,ATG,Antigua and Barbuda,2020-03-18T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
354,AG,ATG,Antigua and Barbuda,2020-03-19T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
355,AG,ATG,Antigua and Barbuda,2020-03-20T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
356,AG,ATG,Antigua and Barbuda,2020-03-21T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
357,AG,ATG,Antigua and Barbuda,2020-03-22T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
358,AG,ATG,Antigua and Barbuda,2020-03-23T00:00:00.000Z,0,1,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
359,AG,ATG,Antigua and Barbuda,2020-03-24T00:00:00.000Z,2,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
360,AG,ATG,Antigua and Barbuda,2020-03-25T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
361,AG,ATG,Antigua and Barbuda,2020-03-26T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
362,AG,ATG,Antigua and Barbuda,2020-03-27T00:00:00.000Z,0,3,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
363,AG,ATG,Antigua and Barbuda,2020-03-28T00:00:00.000Z,4,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
364,AG,ATG,Antigua and Barbuda,2020-03-29T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
365,AG,ATG,Antigua and Barbuda,2020-03-30T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
366,AG,ATG,Antigua and Barbuda,2020-03-31T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
367,AG,ATG,Antigua and Barbuda,2020-04-01T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
368,AG,ATG,Antigua and Barbuda,2020-04-02T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
369,AG,ATG,Antigua and Barbuda,2020-04-03T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
370,AG,ATG,Antigua and Barbuda,2020-04-04T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
371,AG,ATG,Antigua and Barbuda,2020-04-05T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
372,AG,ATG,Antigua and Barbuda,2020-04-06T00:00:00.000Z,0,7,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
373,AG,ATG,Antigua and Barbuda,2020-04-07T00:00:00.000Z,8,15,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
374,AG,ATG,Antigua and Barbuda,2020-04-08T00:00:00.000Z,0,15,0,0,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
375,AG,ATG,Antigua and Barbuda,2020-04-09T00:00:00.000Z,4,19,2,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
376,AG,ATG,Antigua and Barbuda,2020-04-10T00:00:00.000Z,0,19,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
377,AG,ATG,Antigua and Barbuda,2020-04-11T00:00:00.000Z,0,19,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
378,AG,ATG,Antigua and Barbuda,2020-04-12T00:00:00.000Z,2,21,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
379,AG,ATG,Antigua and Barbuda,2020-04-13T00:00:00.000Z,0,21,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
380,AG,ATG,Antigua and Barbuda,2020-04-14T00:00:00.000Z,2,23,0,2,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
